Entity,Code,Year,Earthquake deaths (NGDC-NOAA)
Mongolia,MNG,1575,0
Mongolia,MNG,1579,0
Mongolia,MNG,1584,0
Mongolia,MNG,1586,0
Mongolia,MNG,1587,0
Mongolia,MNG,1596,0
Mongolia,MNG,1597,0
Mongolia,MNG,1600,0
Mongolia,MNG,1601,0
Mongolia,MNG,1604,0
Mongolia,MNG,1605,0
Mongolia,MNG,1606,0
Mongolia,MNG,1609,0
Mongolia,MNG,1611,0
Mongolia,MNG,1613,0
Mongolia,MNG,1616,0
Mongolia,MNG,1618,0
Mongolia,MNG,1619,0
Mongolia,MNG,1622,0
Mongolia,MNG,1626,0
Mongolia,MNG,1627,0
Mongolia,MNG,1628,0
Mongolia,MNG,1631,0
Mongolia,MNG,1633,0
Mongolia,MNG,1634,0
Mongolia,MNG,1636,0
Mongolia,MNG,1638,0
Mongolia,MNG,1640,0
Mongolia,MNG,1644,0
Mongolia,MNG,1645,0
Mongolia,MNG,1647,0
Mongolia,MNG,1649,0
Mongolia,MNG,1652,0
Mongolia,MNG,1654,0
Mongolia,MNG,1657,0
Mongolia,MNG,1659,0
Mongolia,MNG,1660,0
Mongolia,MNG,1662,0
Mongolia,MNG,1664,0
Mongolia,MNG,1666,0
Mongolia,MNG,1667,0
Mongolia,MNG,1668,0
Mongolia,MNG,1672,0
Mongolia,MNG,1673,0
Mongolia,MNG,1674,0
Mongolia,MNG,1677,0
Mongolia,MNG,1679,0
Mongolia,MNG,1680,0
Mongolia,MNG,1683,0
Mongolia,MNG,1687,0
Mongolia,MNG,1688,0
Mongolia,MNG,1692,0
Mongolia,MNG,1693,0
Mongolia,MNG,1694,0
Mongolia,MNG,1695,0
Mongolia,MNG,1700,0
Mongolia,MNG,1703,0
Mongolia,MNG,1704,0
Mongolia,MNG,1707,0
Mongolia,MNG,1709,0
Mongolia,MNG,1711,0
Mongolia,MNG,1713,0
Mongolia,MNG,1714,0
Mongolia,MNG,1716,0
Mongolia,MNG,1718,0
Mongolia,MNG,1721,0
Mongolia,MNG,1725,0
Mongolia,MNG,1726,0
Mongolia,MNG,1727,0
Mongolia,MNG,1730,0
Mongolia,MNG,1732,0
Mongolia,MNG,1736,0
Mongolia,MNG,1737,0
Mongolia,MNG,1738,0
Mongolia,MNG,1739,0
Mongolia,MNG,1746,0
Mongolia,MNG,1748,0
Mongolia,MNG,1750,0
Mongolia,MNG,1751,0
Mongolia,MNG,1754,0
Mongolia,MNG,1755,0
Mongolia,MNG,1757,0
Mongolia,MNG,1758,0
Mongolia,MNG,1761,0
Mongolia,MNG,1762,0
Mongolia,MNG,1763,0
Mongolia,MNG,1765,0
Mongolia,MNG,1766,0
Mongolia,MNG,1770,0
Mongolia,MNG,1771,0
Mongolia,MNG,1773,0
Mongolia,MNG,1780,0
Mongolia,MNG,1781,0
Mongolia,MNG,1782,0
Mongolia,MNG,1783,0
Mongolia,MNG,1784,0
Mongolia,MNG,1785,0
Mongolia,MNG,1786,0
Mongolia,MNG,1787,0
Mongolia,MNG,1788,0
Mongolia,MNG,1790,0
Mongolia,MNG,1791,0
Mongolia,MNG,1792,0
Mongolia,MNG,1793,0
Mongolia,MNG,1797,0
Mongolia,MNG,1799,0
Mongolia,MNG,1802,0
Mongolia,MNG,1804,0
Mongolia,MNG,1808,0
Mongolia,MNG,1810,0
Mongolia,MNG,1811,0
Mongolia,MNG,1812,0
Mongolia,MNG,1814,0
Mongolia,MNG,1815,0
Mongolia,MNG,1816,0
Mongolia,MNG,1818,0
Mongolia,MNG,1819,0
Mongolia,MNG,1820,0
Mongolia,MNG,1821,0
Mongolia,MNG,1822,0
Mongolia,MNG,1825,0
Mongolia,MNG,1827,0
Mongolia,MNG,1828,0
Mongolia,MNG,1829,0
Mongolia,MNG,1830,0
Mongolia,MNG,1831,0
Mongolia,MNG,1833,0
Mongolia,MNG,1834,0
Mongolia,MNG,1835,0
Mongolia,MNG,1837,0
Mongolia,MNG,1839,0
Mongolia,MNG,1840,0
Mongolia,MNG,1842,0
Mongolia,MNG,1843,0
Mongolia,MNG,1844,0
Mongolia,MNG,1845,0
Mongolia,MNG,1846,0
Mongolia,MNG,1847,0
Mongolia,MNG,1848,0
Mongolia,MNG,1850,0
Mongolia,MNG,1851,0
Mongolia,MNG,1852,0
Mongolia,MNG,1853,0
Mongolia,MNG,1854,0
Mongolia,MNG,1855,0
Mongolia,MNG,1856,0
Mongolia,MNG,1857,0
Mongolia,MNG,1858,0
Mongolia,MNG,1859,0
Mongolia,MNG,1861,0
Mongolia,MNG,1862,0
Mongolia,MNG,1863,0
Mongolia,MNG,1864,0
Mongolia,MNG,1865,0
Mongolia,MNG,1866,0
Mongolia,MNG,1867,0
Mongolia,MNG,1868,0
Mongolia,MNG,1869,0
Mongolia,MNG,1870,0
Mongolia,MNG,1872,0
Mongolia,MNG,1874,0
Mongolia,MNG,1875,0
Mongolia,MNG,1877,0
Mongolia,MNG,1878,0
Mongolia,MNG,1879,0
Mongolia,MNG,1880,0
Mongolia,MNG,1881,0
Mongolia,MNG,1882,0
Mongolia,MNG,1883,0
Mongolia,MNG,1884,0
Mongolia,MNG,1885,0
Mongolia,MNG,1886,0
Mongolia,MNG,1887,0
Mongolia,MNG,1888,0
Mongolia,MNG,1889,0
Mongolia,MNG,1890,0
Mongolia,MNG,1891,0
Mongolia,MNG,1893,0
Mongolia,MNG,1894,0
Mongolia,MNG,1895,0
Mongolia,MNG,1896,0
Mongolia,MNG,1897,0
Mongolia,MNG,1898,0
Mongolia,MNG,1899,0
Mongolia,MNG,1900,0
Mongolia,MNG,1901,0
Mongolia,MNG,1902,0
Mongolia,MNG,1903,0
Mongolia,MNG,1904,0
Mongolia,MNG,1905,0
Mongolia,MNG,1906,0
Mongolia,MNG,1907,0
Mongolia,MNG,1908,0
Mongolia,MNG,1909,0
Mongolia,MNG,1910,0
Mongolia,MNG,1911,0
Mongolia,MNG,1912,0
Mongolia,MNG,1913,0
Mongolia,MNG,1914,0
Mongolia,MNG,1915,0
Mongolia,MNG,1916,0
Mongolia,MNG,1917,0
Mongolia,MNG,1918,0
Mongolia,MNG,1920,0
Mongolia,MNG,1922,0
Mongolia,MNG,1923,0
Mongolia,MNG,1924,0
Mongolia,MNG,1925,0
Mongolia,MNG,1926,0
Mongolia,MNG,1927,0
Mongolia,MNG,1928,0
Mongolia,MNG,1929,0
Mongolia,MNG,1930,0
Mongolia,MNG,1931,0
Mongolia,MNG,1932,0
Mongolia,MNG,1933,0
Mongolia,MNG,1934,0
Mongolia,MNG,1935,0
Mongolia,MNG,1936,0
Mongolia,MNG,1937,0
Mongolia,MNG,1938,0
Mongolia,MNG,1939,0
Mongolia,MNG,1940,0
Mongolia,MNG,1941,0
Mongolia,MNG,1942,0
Mongolia,MNG,1943,0
Mongolia,MNG,1944,0
Mongolia,MNG,1945,0
Mongolia,MNG,1946,0
Mongolia,MNG,1947,0
Mongolia,MNG,1948,0
Mongolia,MNG,1949,0
Mongolia,MNG,1950,0
Mongolia,MNG,1951,0
Mongolia,MNG,1952,0
Mongolia,MNG,1953,0
Mongolia,MNG,1954,0
Mongolia,MNG,1955,0
Mongolia,MNG,1956,0
Mongolia,MNG,1957,30
Mongolia,MNG,1958,0
Mongolia,MNG,1959,0
Mongolia,MNG,1960,0
Mongolia,MNG,1961,0
Mongolia,MNG,1962,0
Mongolia,MNG,1963,0
Mongolia,MNG,1964,0
Mongolia,MNG,1965,0
Mongolia,MNG,1966,0
Mongolia,MNG,1967,0
Mongolia,MNG,1968,0
Mongolia,MNG,1969,0
Mongolia,MNG,1970,0
Mongolia,MNG,1971,0
Mongolia,MNG,1972,0
Mongolia,MNG,1973,0
Mongolia,MNG,1974,0
Mongolia,MNG,1975,0
Mongolia,MNG,1976,0
Mongolia,MNG,1977,0
Mongolia,MNG,1978,0
Mongolia,MNG,1979,0
Mongolia,MNG,1980,0
Mongolia,MNG,1981,0
Mongolia,MNG,1982,0
Mongolia,MNG,1983,0
Mongolia,MNG,1984,0
Mongolia,MNG,1985,0
Mongolia,MNG,1986,0
Mongolia,MNG,1987,0
Mongolia,MNG,1988,0
Mongolia,MNG,1989,0
Mongolia,MNG,1990,0
Mongolia,MNG,1991,0
Mongolia,MNG,1992,0
Mongolia,MNG,1993,0
Mongolia,MNG,1994,0
Mongolia,MNG,1995,0
Mongolia,MNG,1996,0
Mongolia,MNG,1997,0
Mongolia,MNG,1998,0
Mongolia,MNG,1999,0
Mongolia,MNG,2000,0
Mongolia,MNG,2001,0
Mongolia,MNG,2002,0
Mongolia,MNG,2003,0
Mongolia,MNG,2004,0
Mongolia,MNG,2005,0
Mongolia,MNG,2006,0
Mongolia,MNG,2007,0
Mongolia,MNG,2008,0
Mongolia,MNG,2009,0
Mongolia,MNG,2010,0
Mongolia,MNG,2011,0
Mongolia,MNG,2012,0
Mongolia,MNG,2013,0
Mongolia,MNG,2014,0
Mongolia,MNG,2015,0
Mongolia,MNG,2016,0
Mongolia,MNG,2017,0
Montenegro,MNE,1500,0
Montenegro,MNE,1501,0
Montenegro,MNE,1502,0
Montenegro,MNE,1509,0
Montenegro,MNE,1511,0
Montenegro,MNE,1515,0
Montenegro,MNE,1531,0
Montenegro,MNE,1542,0
Montenegro,MNE,1551,0
Montenegro,MNE,1556,0
Montenegro,MNE,1560,0
Montenegro,MNE,1561,0
Montenegro,MNE,1564,0
Montenegro,MNE,1568,0
Montenegro,MNE,1570,0
Montenegro,MNE,1575,0
Montenegro,MNE,1579,0
Montenegro,MNE,1584,0
Montenegro,MNE,1586,0
Montenegro,MNE,1587,0
Montenegro,MNE,1596,0
Montenegro,MNE,1597,0
Montenegro,MNE,1600,0
Montenegro,MNE,1601,0
Montenegro,MNE,1604,0
Montenegro,MNE,1605,0
Montenegro,MNE,1606,0
Montenegro,MNE,1609,0
Montenegro,MNE,1611,0
Montenegro,MNE,1613,0
Montenegro,MNE,1616,0
Montenegro,MNE,1618,0
Montenegro,MNE,1619,0
Montenegro,MNE,1622,0
Montenegro,MNE,1626,0
Montenegro,MNE,1627,0
Montenegro,MNE,1628,0
Montenegro,MNE,1631,0
Montenegro,MNE,1633,0
Montenegro,MNE,1634,0
Montenegro,MNE,1636,0
Montenegro,MNE,1638,0
Montenegro,MNE,1640,0
Montenegro,MNE,1644,0
Montenegro,MNE,1645,0
Montenegro,MNE,1647,0
Montenegro,MNE,1649,0
Montenegro,MNE,1652,0
Montenegro,MNE,1654,0
Montenegro,MNE,1657,0
Montenegro,MNE,1659,0
Montenegro,MNE,1660,0
Montenegro,MNE,1662,0
Montenegro,MNE,1664,0
Montenegro,MNE,1666,0
Montenegro,MNE,1667,0
Montenegro,MNE,1668,0
Montenegro,MNE,1672,0
Montenegro,MNE,1673,0
Montenegro,MNE,1674,0
Montenegro,MNE,1677,0
Montenegro,MNE,1679,0
Montenegro,MNE,1680,0
Montenegro,MNE,1683,0
Montenegro,MNE,1687,0
Montenegro,MNE,1688,0
Montenegro,MNE,1692,0
Montenegro,MNE,1693,0
Montenegro,MNE,1694,0
Montenegro,MNE,1695,0
Montenegro,MNE,1700,0
Montenegro,MNE,1703,0
Montenegro,MNE,1704,0
Montenegro,MNE,1707,0
Montenegro,MNE,1709,0
Montenegro,MNE,1711,0
Montenegro,MNE,1713,0
Montenegro,MNE,1714,0
Montenegro,MNE,1716,0
Montenegro,MNE,1718,0
Montenegro,MNE,1721,0
Montenegro,MNE,1725,0
Montenegro,MNE,1726,0
Montenegro,MNE,1727,0
Montenegro,MNE,1730,0
Montenegro,MNE,1732,0
Montenegro,MNE,1736,0
Montenegro,MNE,1737,0
Montenegro,MNE,1738,0
Montenegro,MNE,1739,0
Montenegro,MNE,1746,0
Montenegro,MNE,1748,0
Montenegro,MNE,1750,0
Montenegro,MNE,1751,0
Montenegro,MNE,1754,0
Montenegro,MNE,1755,0
Montenegro,MNE,1757,0
Montenegro,MNE,1758,0
Montenegro,MNE,1761,0
Montenegro,MNE,1762,0
Montenegro,MNE,1763,0
Montenegro,MNE,1765,0
Montenegro,MNE,1766,0
Montenegro,MNE,1770,0
Montenegro,MNE,1771,0
Montenegro,MNE,1773,0
Montenegro,MNE,1780,0
Montenegro,MNE,1781,0
Montenegro,MNE,1782,0
Montenegro,MNE,1783,0
Montenegro,MNE,1784,0
Montenegro,MNE,1785,0
Montenegro,MNE,1786,0
Montenegro,MNE,1787,0
Montenegro,MNE,1788,0
Montenegro,MNE,1790,0
Montenegro,MNE,1791,0
Montenegro,MNE,1792,0
Montenegro,MNE,1793,0
Montenegro,MNE,1797,0
Montenegro,MNE,1799,0
Montenegro,MNE,1802,0
Montenegro,MNE,1804,0
Montenegro,MNE,1808,0
Montenegro,MNE,1810,0
Montenegro,MNE,1811,0
Montenegro,MNE,1812,0
Montenegro,MNE,1814,0
Montenegro,MNE,1815,0
Montenegro,MNE,1816,0
Montenegro,MNE,1818,0
Montenegro,MNE,1819,0
Montenegro,MNE,1820,0
Montenegro,MNE,1821,0
Montenegro,MNE,1822,0
Montenegro,MNE,1825,0
Montenegro,MNE,1827,0
Montenegro,MNE,1828,0
Montenegro,MNE,1829,0
Montenegro,MNE,1830,0
Montenegro,MNE,1831,0
Montenegro,MNE,1833,0
Montenegro,MNE,1834,0
Montenegro,MNE,1835,0
Montenegro,MNE,1837,0
Montenegro,MNE,1839,0
Montenegro,MNE,1840,0
Montenegro,MNE,1842,0
Montenegro,MNE,1843,0
Montenegro,MNE,1844,0
Montenegro,MNE,1845,0
Montenegro,MNE,1846,0
Montenegro,MNE,1847,0
Montenegro,MNE,1848,0
Montenegro,MNE,1850,0
Montenegro,MNE,1851,0
Montenegro,MNE,1852,0
Montenegro,MNE,1853,0
Montenegro,MNE,1854,0
Montenegro,MNE,1855,0
Montenegro,MNE,1856,0
Montenegro,MNE,1857,0
Montenegro,MNE,1858,0
Montenegro,MNE,1859,0
Montenegro,MNE,1861,0
Montenegro,MNE,1862,0
Montenegro,MNE,1863,0
Montenegro,MNE,1864,0
Montenegro,MNE,1865,0
Montenegro,MNE,1866,0
Montenegro,MNE,1867,0
Montenegro,MNE,1868,0
Montenegro,MNE,1869,0
Montenegro,MNE,1870,0
Montenegro,MNE,1872,0
Montenegro,MNE,1874,0
Montenegro,MNE,1875,0
Montenegro,MNE,1877,0
Montenegro,MNE,1878,0
Montenegro,MNE,1879,0
Montenegro,MNE,1880,0
Montenegro,MNE,1881,0
Montenegro,MNE,1882,0
Montenegro,MNE,1883,0
Montenegro,MNE,1884,0
Montenegro,MNE,1885,0
Montenegro,MNE,1886,0
Montenegro,MNE,1887,0
Montenegro,MNE,1888,0
Montenegro,MNE,1889,0
Montenegro,MNE,1890,0
Montenegro,MNE,1891,0
Montenegro,MNE,1893,0
Montenegro,MNE,1894,0
Montenegro,MNE,1895,0
Montenegro,MNE,1896,0
Montenegro,MNE,1897,0
Montenegro,MNE,1898,0
Montenegro,MNE,1899,0
Montenegro,MNE,1900,0
Montenegro,MNE,1901,0
Montenegro,MNE,1902,0
Montenegro,MNE,1903,0
Montenegro,MNE,1904,0
Montenegro,MNE,1905,0
Montenegro,MNE,1906,0
Montenegro,MNE,1907,0
Montenegro,MNE,1908,0
Montenegro,MNE,1909,0
Montenegro,MNE,1910,0
Montenegro,MNE,1911,0
Montenegro,MNE,1912,0
Montenegro,MNE,1913,0
Montenegro,MNE,1914,0
Montenegro,MNE,1915,0
Montenegro,MNE,1916,0
Montenegro,MNE,1917,0
Montenegro,MNE,1918,0
Montenegro,MNE,1920,0
Montenegro,MNE,1922,0
Montenegro,MNE,1923,0
Montenegro,MNE,1924,0
Montenegro,MNE,1925,0
Montenegro,MNE,1926,0
Montenegro,MNE,1927,0
Montenegro,MNE,1928,0
Montenegro,MNE,1929,0
Montenegro,MNE,1930,0
Montenegro,MNE,1931,0
Montenegro,MNE,1932,0
Montenegro,MNE,1933,0
Montenegro,MNE,1934,0
Montenegro,MNE,1935,0
Montenegro,MNE,1936,0
Montenegro,MNE,1937,0
Montenegro,MNE,1938,0
Montenegro,MNE,1939,0
Montenegro,MNE,1940,0
Montenegro,MNE,1941,0
Montenegro,MNE,1942,0
Montenegro,MNE,1943,0
Montenegro,MNE,1944,0
Montenegro,MNE,1945,0
Montenegro,MNE,1946,0
Montenegro,MNE,1947,0
Montenegro,MNE,1948,0
Montenegro,MNE,1949,0
Montenegro,MNE,1950,0
Montenegro,MNE,1951,0
Montenegro,MNE,1952,0
Montenegro,MNE,1953,0
Montenegro,MNE,1954,0
Montenegro,MNE,1955,0
Montenegro,MNE,1956,0
Montenegro,MNE,1957,0
Montenegro,MNE,1958,0
Montenegro,MNE,1959,0
Montenegro,MNE,1960,0
Montenegro,MNE,1961,0
Montenegro,MNE,1962,0
Montenegro,MNE,1963,0
Montenegro,MNE,1964,0
Montenegro,MNE,1965,0
Montenegro,MNE,1966,0
Montenegro,MNE,1967,0
Montenegro,MNE,1968,0
Montenegro,MNE,1969,0
Montenegro,MNE,1970,0
Montenegro,MNE,1971,0
Montenegro,MNE,1972,0
Montenegro,MNE,1973,0
Montenegro,MNE,1974,0
Montenegro,MNE,1975,0
Montenegro,MNE,1976,0
Montenegro,MNE,1977,0
Montenegro,MNE,1978,0
Montenegro,MNE,1979,131
Montenegro,MNE,1980,0
Montenegro,MNE,1981,0
Montenegro,MNE,1982,0
Montenegro,MNE,1983,0
Montenegro,MNE,1984,0
Montenegro,MNE,1985,0
Montenegro,MNE,1986,0
Montenegro,MNE,1987,0
Montenegro,MNE,1988,0
Montenegro,MNE,1989,0
Montenegro,MNE,1990,0
Montenegro,MNE,1991,0
Montenegro,MNE,1992,0
Montenegro,MNE,1993,0
Montenegro,MNE,1994,0
Montenegro,MNE,1995,0
Montenegro,MNE,1996,0
Montenegro,MNE,1997,0
Montenegro,MNE,1998,0
Montenegro,MNE,1999,0
Montenegro,MNE,2000,0
Montenegro,MNE,2001,0
Montenegro,MNE,2002,0
Montenegro,MNE,2003,0
Montenegro,MNE,2004,0
Montenegro,MNE,2005,0
Montenegro,MNE,2006,0
Montenegro,MNE,2007,0
Montenegro,MNE,2008,0
Montenegro,MNE,2009,0
Montenegro,MNE,2010,0
Montenegro,MNE,2011,0
Montenegro,MNE,2012,0
Montenegro,MNE,2013,0
Montenegro,MNE,2014,0
Montenegro,MNE,2015,0
Montenegro,MNE,2016,0
Montenegro,MNE,2017,0
Morocco,MAR,1500,0
Morocco,MAR,1501,0
Morocco,MAR,1502,0
Morocco,MAR,1509,0
Morocco,MAR,1511,0
Morocco,MAR,1515,0
Morocco,MAR,1531,0
Morocco,MAR,1542,0
Morocco,MAR,1551,0
Morocco,MAR,1556,0
Morocco,MAR,1560,0
Morocco,MAR,1561,0
Morocco,MAR,1564,0
Morocco,MAR,1568,0
Morocco,MAR,1570,0
Morocco,MAR,1575,0
Morocco,MAR,1579,0
Morocco,MAR,1584,0
Morocco,MAR,1586,0
Morocco,MAR,1587,0
Morocco,MAR,1596,0
Morocco,MAR,1597,0
Morocco,MAR,1600,0
Morocco,MAR,1601,0
Morocco,MAR,1604,0
Morocco,MAR,1605,0
Morocco,MAR,1606,0
Morocco,MAR,1609,0
Morocco,MAR,1611,0
Morocco,MAR,1613,0
Morocco,MAR,1616,0
Morocco,MAR,1618,0
Morocco,MAR,1619,0
Morocco,MAR,1622,0
Morocco,MAR,1626,0
Morocco,MAR,1627,0
Morocco,MAR,1628,0
Morocco,MAR,1631,0
Morocco,MAR,1633,0
Morocco,MAR,1634,0
Morocco,MAR,1636,0
Morocco,MAR,1638,0
Morocco,MAR,1640,0
Morocco,MAR,1644,0
Morocco,MAR,1645,0
Morocco,MAR,1647,0
Morocco,MAR,1649,0
Morocco,MAR,1652,0
Morocco,MAR,1654,0
Morocco,MAR,1657,0
Morocco,MAR,1659,0
Morocco,MAR,1660,0
Morocco,MAR,1662,0
Morocco,MAR,1664,0
Morocco,MAR,1666,0
Morocco,MAR,1667,0
Morocco,MAR,1668,0
Morocco,MAR,1672,0
Morocco,MAR,1673,0
Morocco,MAR,1674,0
Morocco,MAR,1677,0
Morocco,MAR,1679,0
Morocco,MAR,1680,0
Morocco,MAR,1683,0
Morocco,MAR,1687,0
Morocco,MAR,1688,0
Morocco,MAR,1692,0
Morocco,MAR,1693,0
Morocco,MAR,1694,0
Morocco,MAR,1695,0
Morocco,MAR,1700,0
Morocco,MAR,1703,0
Morocco,MAR,1704,0
Morocco,MAR,1707,0
Morocco,MAR,1709,0
Morocco,MAR,1711,0
Morocco,MAR,1713,0
Morocco,MAR,1714,0
Morocco,MAR,1716,0
Morocco,MAR,1718,0
Morocco,MAR,1721,0
Morocco,MAR,1725,0
Morocco,MAR,1726,0
Morocco,MAR,1727,0
Morocco,MAR,1730,0
Morocco,MAR,1732,0
Morocco,MAR,1736,0
Morocco,MAR,1737,0
Morocco,MAR,1738,0
Morocco,MAR,1739,0
Morocco,MAR,1746,0
Morocco,MAR,1748,0
Morocco,MAR,1750,0
Morocco,MAR,1751,0
Morocco,MAR,1754,0
Morocco,MAR,1755,3000
Morocco,MAR,1757,3000
Morocco,MAR,1758,0
Morocco,MAR,1761,0
Morocco,MAR,1762,0
Morocco,MAR,1763,0
Morocco,MAR,1765,0
Morocco,MAR,1766,0
Morocco,MAR,1770,0
Morocco,MAR,1771,0
Morocco,MAR,1773,0
Morocco,MAR,1780,0
Morocco,MAR,1781,0
Morocco,MAR,1782,0
Morocco,MAR,1783,0
Morocco,MAR,1784,0
Morocco,MAR,1785,0
Morocco,MAR,1786,0
Morocco,MAR,1787,0
Morocco,MAR,1788,0
Morocco,MAR,1790,0
Morocco,MAR,1791,0
Morocco,MAR,1792,0
Morocco,MAR,1793,0
Morocco,MAR,1797,0
Morocco,MAR,1799,0
Morocco,MAR,1802,0
Morocco,MAR,1804,0
Morocco,MAR,1808,0
Morocco,MAR,1810,0
Morocco,MAR,1811,0
Morocco,MAR,1812,0
Morocco,MAR,1814,0
Morocco,MAR,1815,0
Morocco,MAR,1816,0
Morocco,MAR,1818,0
Morocco,MAR,1819,0
Morocco,MAR,1820,0
Morocco,MAR,1821,0
Morocco,MAR,1822,0
Morocco,MAR,1825,0
Morocco,MAR,1827,0
Morocco,MAR,1828,0
Morocco,MAR,1829,0
Morocco,MAR,1830,0
Morocco,MAR,1831,0
Morocco,MAR,1833,0
Morocco,MAR,1834,0
Morocco,MAR,1835,0
Morocco,MAR,1837,0
Morocco,MAR,1839,0
Morocco,MAR,1840,0
Morocco,MAR,1842,0
Morocco,MAR,1843,0
Morocco,MAR,1844,0
Morocco,MAR,1845,0
Morocco,MAR,1846,0
Morocco,MAR,1847,0
Morocco,MAR,1848,0
Morocco,MAR,1850,0
Morocco,MAR,1851,0
Morocco,MAR,1852,0
Morocco,MAR,1853,0
Morocco,MAR,1854,0
Morocco,MAR,1855,0
Morocco,MAR,1856,0
Morocco,MAR,1857,0
Morocco,MAR,1858,0
Morocco,MAR,1859,0
Morocco,MAR,1861,0
Morocco,MAR,1862,0
Morocco,MAR,1863,0
Morocco,MAR,1864,0
Morocco,MAR,1865,0
Morocco,MAR,1866,0
Morocco,MAR,1867,0
Morocco,MAR,1868,0
Morocco,MAR,1869,0
Morocco,MAR,1870,0
Morocco,MAR,1872,0
Morocco,MAR,1874,0
Morocco,MAR,1875,0
Morocco,MAR,1877,0
Morocco,MAR,1878,0
Morocco,MAR,1879,0
Morocco,MAR,1880,0
Morocco,MAR,1881,0
Morocco,MAR,1882,0
Morocco,MAR,1883,0
Morocco,MAR,1884,0
Morocco,MAR,1885,0
Morocco,MAR,1886,0
Morocco,MAR,1887,0
Morocco,MAR,1888,0
Morocco,MAR,1889,0
Morocco,MAR,1890,0
Morocco,MAR,1891,0
Morocco,MAR,1893,0
Morocco,MAR,1894,0
Morocco,MAR,1895,0
Morocco,MAR,1896,0
Morocco,MAR,1897,0
Morocco,MAR,1898,0
Morocco,MAR,1899,0
Morocco,MAR,1900,0
Morocco,MAR,1901,0
Morocco,MAR,1902,0
Morocco,MAR,1903,0
Morocco,MAR,1904,0
Morocco,MAR,1905,0
Morocco,MAR,1906,0
Morocco,MAR,1907,0
Morocco,MAR,1908,0
Morocco,MAR,1909,100
Morocco,MAR,1910,0
Morocco,MAR,1911,0
Morocco,MAR,1912,0
Morocco,MAR,1913,0
Morocco,MAR,1914,0
Morocco,MAR,1915,0
Morocco,MAR,1916,0
Morocco,MAR,1917,0
Morocco,MAR,1918,0
Morocco,MAR,1920,0
Morocco,MAR,1922,0
Morocco,MAR,1923,0
Morocco,MAR,1924,0
Morocco,MAR,1925,0
Morocco,MAR,1926,0
Morocco,MAR,1927,0
Morocco,MAR,1928,0
Morocco,MAR,1929,0
Morocco,MAR,1930,0
Morocco,MAR,1931,0
Morocco,MAR,1932,0
Morocco,MAR,1933,0
Morocco,MAR,1934,0
Morocco,MAR,1935,0
Morocco,MAR,1936,0
Morocco,MAR,1937,0
Morocco,MAR,1938,0
Morocco,MAR,1939,0
Morocco,MAR,1940,0
Morocco,MAR,1941,0
Morocco,MAR,1942,0
Morocco,MAR,1943,0
Morocco,MAR,1944,0
Morocco,MAR,1945,0
Morocco,MAR,1946,0
Morocco,MAR,1947,0
Morocco,MAR,1948,0
Morocco,MAR,1949,0
Morocco,MAR,1950,0
Morocco,MAR,1951,0
Morocco,MAR,1952,0
Morocco,MAR,1953,0
Morocco,MAR,1954,0
Morocco,MAR,1955,0
Morocco,MAR,1956,0
Morocco,MAR,1957,0
Morocco,MAR,1958,0
Morocco,MAR,1959,0
Morocco,MAR,1960,13100
Morocco,MAR,1961,0
Morocco,MAR,1962,0
Morocco,MAR,1963,0
Morocco,MAR,1964,0
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0
Morocco,MAR,2003,0
Morocco,MAR,2004,628
Morocco,MAR,2005,0
Morocco,MAR,2006,0
Morocco,MAR,2007,0
Morocco,MAR,2008,0
Morocco,MAR,2009,0
Morocco,MAR,2010,0
Morocco,MAR,2011,0
Morocco,MAR,2012,0
Morocco,MAR,2013,0
Morocco,MAR,2014,0
Morocco,MAR,2015,0
Morocco,MAR,2016,1
Morocco,MAR,2017,0
Mozambique,MOZ,1500,0
Mozambique,MOZ,1501,0
Mozambique,MOZ,1502,0
Mozambique,MOZ,1509,0
Mozambique,MOZ,1511,0
Mozambique,MOZ,1515,0
Mozambique,MOZ,1531,0
Mozambique,MOZ,1542,0
Mozambique,MOZ,1551,0
Mozambique,MOZ,1556,0
Mozambique,MOZ,1560,0
Mozambique,MOZ,1561,0
Mozambique,MOZ,1564,0
Mozambique,MOZ,1568,0
Mozambique,MOZ,1570,0
Mozambique,MOZ,1575,0
Mozambique,MOZ,1579,0
Mozambique,MOZ,1584,0
Mozambique,MOZ,1586,0
Mozambique,MOZ,1587,0
